0,TypeError,'int' object is not callable,0,
1,TypeError,'int' object is not callable,0,
2,TypeError,'int' object is not callable,0,
3,NameError,name 'data8' is not defined,0,
4,AttributeError,'NoneType' object has no attribute 'hello',0,
5,TypeError,'int' object is not callable,0,
6,NameError,name 'data8' is not defined,0,
7,SyntaxError,"invalid syntax (Temp/ipykernel_21084/1866965863.py, line 1)",0,
8,TypeError,'int' object is not callable,0,
9,TypeError,'int' object is not callable,0,
10,ValueError,invalid literal for int() with base 10: 'HI',0,
11,TypeError,'int' object is not callable,4,e
74,IndexError,list index out of range,0,,2022-02-24 15:12:11.325557,"[('[2][1]', 1)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/1686336973.py"", line 1, in <module>', '    [2][1]', 'IndexError: list index out of range']"
75,AttributeError,module 'numpy' has no attribute 'hi',0,,2022-02-24 15:12:11.789429,"[('np.hi', 1), ('raise AttributeError(""module {!r} has no attribute ""', 313)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/1570163000.py"", line 1, in <module>', '    np.hi', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\numpy\\__init__.py"", line 313, in __getattr__', '    raise AttributeError(""module {!r} has no attribute ""', ""AttributeError: module 'numpy' has no attribute 'hi'""]"
76,NameError,name 'Table' is not defined,0,,2022-02-24 15:12:12.204870,"[('Table()', 1)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/4234517321.py"", line 1, in <module>', '    Table()', ""NameError: name 'Table' is not defined""]"
77,ValueError,invalid literal for int() with base 10: 'HI',0,,2022-02-24 15:12:12.545406,"[('int(""HI"")', 1)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/532684827.py"", line 1, in <module>', '    int(""HI"")', ""ValueError: invalid literal for int() with base 10: 'HI'""]"
78,ZeroDivisionError,division by zero,0,,2022-02-24 15:12:12.858264,"[('f()', 4), ('3 / 0', 2)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/2851013969.py"", line 4, in <module>', '    f()', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/2851013969.py"", line 2, in f', '    3 / 0', 'ZeroDivisionError: division by zero']"
79,ZeroDivisionError,division by zero,0,,2022-02-24 15:12:13.373746,"[('f()', 1), ('3 / 0', 2)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/3782956317.py"", line 1, in <module>', '    f()', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/2851013969.py"", line 2, in f', '    3 / 0', 'ZeroDivisionError: division by zero']"
80,AttributeError,'NoneType' object has no attribute 'hello',0,,2022-02-24 15:12:20.767221,"[('a.hello', 2)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/2399003099.py"", line 2, in <module>', '    a.hello', ""AttributeError: 'NoneType' object has no attribute 'hello'""]"
81,SyntaxError,"invalid syntax (Temp/ipykernel_32168/1866965863.py, line 1)",0,,2022-02-24 15:12:45.371250,"[('return compile(source, filename, symbol, self.flags | PyCF_ONLY_AST, 1)', 101)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3143, in run_cell_async', '    code_ast = compiler.ast_parse(cell, filename=cell_name)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\compilerop.py"", line 101, in ast_parse', '    return compile(source, filename, symbol, self.flags | PyCF_ONLY_AST, 1)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/1866965863.py"", line 1', '    2a', '     ^', 'SyntaxError: invalid syntax']"
82,AttributeError,module 'numpy' has no attribute 'aragne',0,,2022-02-24 15:12:54.321026,"[(""np.aragne('HI')"", 1), ('raise AttributeError(""module {!r} has no attribute ""', 313)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/1147446779.py"", line 1, in <module>', ""    np.aragne('HI')"", '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\numpy\\__init__.py"", line 313, in __getattr__', '    raise AttributeError(""module {!r} has no attribute ""', ""AttributeError: module 'numpy' has no attribute 'aragne'""]"
83,ModuleNotFoundError,No module named 'wut',0,,2022-02-24 15:13:15.342642,"[(""get_ipython().run_line_magic('load_ext', 'wut')"", 5), ('result = fn(*args, **kwargs)', 2351)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/2030035837.py"", line 5, in <module>', ""    get_ipython().run_line_magic('load_ext', 'wut')"", '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 2351, in run_line_magic', '    result = fn(*args, **kwargs)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\decorator.py"", line 232, in fun', '    return caller(func, *(extras + args), **kw)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magic.py"", line 187, in <lambda>', '    call = lambda f, *a, **k: f(*a, **k)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magics\\extension.py"", line 33, in load_ext', '    res = self.shell.extension_manager.load_extension(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\extensions.py"", line 80, in load_extension', '    mod = import_module(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\importlib\\__init__.py"", line 127, in import_module', '    return _bootstrap._gcd_import(name[level:], package, level)', '  File ""<frozen importlib._bootstrap>"", line 1030, in _gcd_import', '  File ""<frozen importlib._bootstrap>"", line 1007, in _find_and_load', '  File ""<frozen importlib._bootstrap>"", line 984, in _find_and_load_unlocked', ""ModuleNotFoundError: No module named 'wut'""]"
84,SyntaxError,"invalid syntax (Temp/ipykernel_32168/1866965863.py, line 1)",0,,2022-02-24 15:13:26.901271,"[('return compile(source, filename, symbol, self.flags | PyCF_ONLY_AST, 1)', 101)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3143, in run_cell_async', '    code_ast = compiler.ast_parse(cell, filename=cell_name)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\compilerop.py"", line 101, in ast_parse', '    return compile(source, filename, symbol, self.flags | PyCF_ONLY_AST, 1)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/1866965863.py"", line 1', '    2a', '     ^', 'SyntaxError: invalid syntax']"
85,SyntaxError,"invalid syntax (Temp/ipykernel_32168/1866965863.py, line 1)",0,,2022-02-24 15:13:38.225738,"[('return compile(source, filename, symbol, self.flags | PyCF_ONLY_AST, 1)', 101)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3143, in run_cell_async', '    code_ast = compiler.ast_parse(cell, filename=cell_name)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\compilerop.py"", line 101, in ast_parse', '    return compile(source, filename, symbol, self.flags | PyCF_ONLY_AST, 1)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/1866965863.py"", line 1', '    2a', '     ^', 'SyntaxError: invalid syntax']"
86,AttributeError,module 'numpy' has no attribute 'aragne',0,,2022-02-24 15:13:46.533721,"[(""np.aragne('HI')"", 1), ('raise AttributeError(""module {!r} has no attribute ""', 313)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/1147446779.py"", line 1, in <module>', ""    np.aragne('HI')"", '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\numpy\\__init__.py"", line 313, in __getattr__', '    raise AttributeError(""module {!r} has no attribute ""', ""AttributeError: module 'numpy' has no attribute 'aragne'""]"
87,IndexError,list index out of range,0,,2022-02-24 15:14:00.026304,"[('[2][1]', 1)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_32168/1686336973.py"", line 1, in <module>', '    [2][1]', 'IndexError: list index out of range']"
88,ValueError,"'wut' was not found in history, as a file, url, nor in the user namespace.",0,,2022-03-03 14:54:16.379101,"[(""get_ipython().run_line_magic('load', 'wut')"", 5), ('result = fn(*args, **kwargs)', 2351)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3764, in find_user_code', '    codeobj = eval(target, self.user_ns)', '  File ""<string>"", line 1, in <module>', ""NameError: name 'wut' is not defined"", '', 'During handling of the above exception, another exception occurred:', '', 'Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_44868/191052120.py"", line 5, in <module>', ""    get_ipython().run_line_magic('load', 'wut')"", '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 2351, in run_line_magic', '    result = fn(*args, **kwargs)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\decorator.py"", line 232, in fun', '    return caller(func, *(extras + args), **kw)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magic.py"", line 187, in <lambda>', '    call = lambda f, *a, **k: f(*a, **k)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magics\\code.py"", line 353, in load', '    contents = self.shell.find_user_code(args, search_ns=search_ns)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3766, in find_user_code', '    raise ValueError((""\'%s\' was not found in history, as a file, url, ""', ""ValueError: 'wut' was not found in history, as a file, url, nor in the user namespace.""]"
89,ModuleNotFoundError,No module named 'wut',0,,2022-03-03 14:54:42.981091,"[(""get_ipython().run_line_magic('load_ext', 'wut')"", 5), ('result = fn(*args, **kwargs)', 2351)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_44868/2030035837.py"", line 5, in <module>', ""    get_ipython().run_line_magic('load_ext', 'wut')"", '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 2351, in run_line_magic', '    result = fn(*args, **kwargs)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\decorator.py"", line 232, in fun', '    return caller(func, *(extras + args), **kw)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magic.py"", line 187, in <lambda>', '    call = lambda f, *a, **k: f(*a, **k)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magics\\extension.py"", line 33, in load_ext', '    res = self.shell.extension_manager.load_extension(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\extensions.py"", line 80, in load_extension', '    mod = import_module(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\importlib\\__init__.py"", line 127, in import_module', '    return _bootstrap._gcd_import(name[level:], package, level)', '  File ""<frozen importlib._bootstrap>"", line 1030, in _gcd_import', '  File ""<frozen importlib._bootstrap>"", line 1007, in _find_and_load', '  File ""<frozen importlib._bootstrap>"", line 984, in _find_and_load_unlocked', ""ModuleNotFoundError: No module named 'wut'""]"
90,SyntaxError,"invalid syntax (Temp/ipykernel_44868/4242947851.py, line 5)",0,,2022-03-03 14:55:02.185430,"[('return compile(source, filename, symbol, self.flags | PyCF_ONLY_AST, 1)', 101)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3143, in run_cell_async', '    code_ast = compiler.ast_parse(cell, filename=cell_name)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\compilerop.py"", line 101, in ast_parse', '    return compile(source, filename, symbol, self.flags | PyCF_ONLY_AST, 1)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_44868/4242947851.py"", line 5', '    pip install wut', '        ^', 'SyntaxError: invalid syntax']"
91,ModuleNotFoundError,No module named 'wut',0,,2022-03-03 14:55:21.324385,"[(""get_ipython().run_line_magic('load_ext', 'wut')"", 6), ('result = fn(*args, **kwargs)', 2351)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_48820/2710398046.py"", line 6, in <module>', ""    get_ipython().run_line_magic('load_ext', 'wut')"", '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 2351, in run_line_magic', '    result = fn(*args, **kwargs)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\decorator.py"", line 232, in fun', '    return caller(func, *(extras + args), **kw)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magic.py"", line 187, in <lambda>', '    call = lambda f, *a, **k: f(*a, **k)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magics\\extension.py"", line 33, in load_ext', '    res = self.shell.extension_manager.load_extension(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\extensions.py"", line 80, in load_extension', '    mod = import_module(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\importlib\\__init__.py"", line 127, in import_module', '    return _bootstrap._gcd_import(name[level:], package, level)', '  File ""<frozen importlib._bootstrap>"", line 1030, in _gcd_import', '  File ""<frozen importlib._bootstrap>"", line 1007, in _find_and_load', '  File ""<frozen importlib._bootstrap>"", line 984, in _find_and_load_unlocked', ""ModuleNotFoundError: No module named 'wut'""]"
92,ModuleNotFoundError,No module named 'wut',0,,2022-03-03 14:55:40.525645,"[(""get_ipython().run_line_magic('load_ext', 'wut')"", 5), ('result = fn(*args, **kwargs)', 2351)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_48820/2030035837.py"", line 5, in <module>', ""    get_ipython().run_line_magic('load_ext', 'wut')"", '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 2351, in run_line_magic', '    result = fn(*args, **kwargs)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\decorator.py"", line 232, in fun', '    return caller(func, *(extras + args), **kw)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magic.py"", line 187, in <lambda>', '    call = lambda f, *a, **k: f(*a, **k)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magics\\extension.py"", line 33, in load_ext', '    res = self.shell.extension_manager.load_extension(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\extensions.py"", line 80, in load_extension', '    mod = import_module(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\importlib\\__init__.py"", line 127, in import_module', '    return _bootstrap._gcd_import(name[level:], package, level)', '  File ""<frozen importlib._bootstrap>"", line 1030, in _gcd_import', '  File ""<frozen importlib._bootstrap>"", line 1007, in _find_and_load', '  File ""<frozen importlib._bootstrap>"", line 984, in _find_and_load_unlocked', ""ModuleNotFoundError: No module named 'wut'""]"
93,AttributeError,'NoneType' object has no attribute 'hello',0,,2022-03-03 14:56:01.223764,"[('a.hello', 2)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_48820/2399003099.py"", line 2, in <module>', '    a.hello', ""AttributeError: 'NoneType' object has no attribute 'hello'""]"
94,ModuleNotFoundError,No module named 'wut',0,,2022-03-03 14:56:17.070258,"[(""get_ipython().run_line_magic('load_ext', 'wut')"", 5), ('result = fn(*args, **kwargs)', 2351)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_48820/2030035837.py"", line 5, in <module>', ""    get_ipython().run_line_magic('load_ext', 'wut')"", '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 2351, in run_line_magic', '    result = fn(*args, **kwargs)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\decorator.py"", line 232, in fun', '    return caller(func, *(extras + args), **kw)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magic.py"", line 187, in <lambda>', '    call = lambda f, *a, **k: f(*a, **k)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magics\\extension.py"", line 33, in load_ext', '    res = self.shell.extension_manager.load_extension(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\extensions.py"", line 80, in load_extension', '    mod = import_module(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\importlib\\__init__.py"", line 127, in import_module', '    return _bootstrap._gcd_import(name[level:], package, level)', '  File ""<frozen importlib._bootstrap>"", line 1030, in _gcd_import', '  File ""<frozen importlib._bootstrap>"", line 1007, in _find_and_load', '  File ""<frozen importlib._bootstrap>"", line 984, in _find_and_load_unlocked', ""ModuleNotFoundError: No module named 'wut'""]"
95,ModuleNotFoundError,No module named 'wut',0,,2022-03-03 14:56:58.724676,"[(""get_ipython().run_line_magic('load_ext', 'wut')"", 5), ('result = fn(*args, **kwargs)', 2351)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_48820/2030035837.py"", line 5, in <module>', ""    get_ipython().run_line_magic('load_ext', 'wut')"", '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 2351, in run_line_magic', '    result = fn(*args, **kwargs)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\decorator.py"", line 232, in fun', '    return caller(func, *(extras + args), **kw)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magic.py"", line 187, in <lambda>', '    call = lambda f, *a, **k: f(*a, **k)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magics\\extension.py"", line 33, in load_ext', '    res = self.shell.extension_manager.load_extension(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\extensions.py"", line 80, in load_extension', '    mod = import_module(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\importlib\\__init__.py"", line 127, in import_module', '    return _bootstrap._gcd_import(name[level:], package, level)', '  File ""<frozen importlib._bootstrap>"", line 1030, in _gcd_import', '  File ""<frozen importlib._bootstrap>"", line 1007, in _find_and_load', '  File ""<frozen importlib._bootstrap>"", line 984, in _find_and_load_unlocked', ""ModuleNotFoundError: No module named 'wut'""]"
96,ModuleNotFoundError,No module named 'wut',0,,2022-03-03 14:57:01.691153,"[(""get_ipython().run_line_magic('load_ext', 'wut')"", 5), ('result = fn(*args, **kwargs)', 2351)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_48820/92798003.py"", line 5, in <module>', ""    get_ipython().run_line_magic('load_ext', 'wut')"", '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 2351, in run_line_magic', '    result = fn(*args, **kwargs)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\decorator.py"", line 232, in fun', '    return caller(func, *(extras + args), **kw)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magic.py"", line 187, in <lambda>', '    call = lambda f, *a, **k: f(*a, **k)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magics\\extension.py"", line 33, in load_ext', '    res = self.shell.extension_manager.load_extension(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\extensions.py"", line 80, in load_extension', '    mod = import_module(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\importlib\\__init__.py"", line 127, in import_module', '    return _bootstrap._gcd_import(name[level:], package, level)', '  File ""<frozen importlib._bootstrap>"", line 1030, in _gcd_import', '  File ""<frozen importlib._bootstrap>"", line 1007, in _find_and_load', '  File ""<frozen importlib._bootstrap>"", line 984, in _find_and_load_unlocked', ""ModuleNotFoundError: No module named 'wut'""]"
97,SyntaxError,"invalid syntax (Temp/ipykernel_48820/2051734545.py, line 5)",0,,2022-03-03 14:57:08.584680,"[('return compile(source, filename, symbol, self.flags | PyCF_ONLY_AST, 1)', 101)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3143, in run_cell_async', '    code_ast = compiler.ast_parse(cell, filename=cell_name)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\compilerop.py"", line 101, in ast_parse', '    return compile(source, filename, symbol, self.flags | PyCF_ONLY_AST, 1)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_48820/2051734545.py"", line 5', '    load_ext wut', '             ^', 'SyntaxError: invalid syntax']"
98,ModuleNotFoundError,No module named 'wut',0,,2022-03-03 14:57:13.481428,"[(""get_ipython().run_line_magic('load_ext', 'wut')"", 5), ('result = fn(*args, **kwargs)', 2351)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_48820/92798003.py"", line 5, in <module>', ""    get_ipython().run_line_magic('load_ext', 'wut')"", '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 2351, in run_line_magic', '    result = fn(*args, **kwargs)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\decorator.py"", line 232, in fun', '    return caller(func, *(extras + args), **kw)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magic.py"", line 187, in <lambda>', '    call = lambda f, *a, **k: f(*a, **k)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\magics\\extension.py"", line 33, in load_ext', '    res = self.shell.extension_manager.load_extension(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\extensions.py"", line 80, in load_extension', '    mod = import_module(module_str)', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\importlib\\__init__.py"", line 127, in import_module', '    return _bootstrap._gcd_import(name[level:], package, level)', '  File ""<frozen importlib._bootstrap>"", line 1030, in _gcd_import', '  File ""<frozen importlib._bootstrap>"", line 1007, in _find_and_load', '  File ""<frozen importlib._bootstrap>"", line 984, in _find_and_load_unlocked', ""ModuleNotFoundError: No module named 'wut'""]"
99,UsageError,Line magic function `%iwut` not found.,0,,2022-03-03 14:57:22.185612,"[(""get_ipython().run_line_magic('iwut', 'on')"", 6), ('raise UsageError(etpl % (magic_name, extra))', 2331)]","['Traceback (most recent call last):', '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 3444, in run_code', '    exec(code_obj, self.user_global_ns, self.user_ns)', '  File ""C:\\Users\\Selene\\AppData\\Local\\Temp/ipykernel_48820/922990476.py"", line 6, in <module>', ""    get_ipython().run_line_magic('iwut', 'on')"", '  File ""C:\\Users\\Selene\\miniconda3\\lib\\site-packages\\IPython\\core\\interactiveshell.py"", line 2331, in run_line_magic', '    raise UsageError(etpl % (magic_name, extra))', 'IPython.core.error.UsageError: Line magic function `%iwut` not found.']"
